date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2014-11-08 15:00:00,39.0,59.0,12.0,16.0,800.0,81.0,12.4,1005.0,-3.9,0.0,E,0.7
2014-11-08 16:00:00,54.0,80.0,19.0,22.0,900.0,80.0,12.2,1006.0,-3.2,0.0,SSW,0.6
2014-11-08 17:00:00,61.0,92.0,23.0,32.0,1000.0,67.0,10.0,1005.0,-2.7,0.0,NNE,0.7
2014-11-08 18:00:00,70.0,100.0,13.0,65.0,1300.0,33.0,7.0,1005.0,-1.2,0.0,NW,0.9
2014-11-08 19:00:00,76.0,133.0,6.0,97.0,1800.0,2.0,5.0,1008.0,-1.5,0.0,NW,1.1
2014-11-08 20:00:00,76.0,85.0,4.0,65.0,1400.0,16.0,3.8,1007.0,-1.6,0.0,NW,0.6
2014-11-08 21:00:00,77.0,100.0,2.0,54.0,1300.0,19.0,2.5,1005.0,-1.3,0.0,SSE,0.5
2014-11-08 22:00:00,71.0,72.0,3.0,35.0,1200.0,33.0,1.8,1004.0,-1.1,0.0,WNW,0.7
2014-11-08 23:00:00,70.0,77.0,2.0,31.0,1200.0,32.0,0.9,1008.0,-1.0,0.0,NW,0.8
2014-11-09 00:00:00,69.0,69.0,2.0,24.0,1100.0,35.0,0.4,1005.0,-1.4,0.0,NNW,0.9
2014-11-09 01:00:00,67.0,67.0,2.0,22.0,1100.0,32.0,-0.4,1006.0,-1.7,0.0,NW,0.7
2014-11-09 02:00:00,66.0,66.0,2.0,19.0,900.0,30.0,-1.1,1003.0,-2.1,0.0,WSW,0.5
2014-11-09 03:00:00,62.0,62.0,2.0,19.0,900.0,29.0,-1.3,1005.0,-2.0,0.0,N,0.7
2014-11-09 04:00:00,55.0,55.0,2.0,18.0,800.0,29.0,-1.4,1005.0,-2.2,0.0,NW,0.9
2014-11-09 05:00:00,45.0,45.0,2.0,19.0,800.0,29.0,-1.7,1003.0,-2.8,0.0,NW,0.8
2014-11-09 06:00:00,46.0,46.0,2.0,21.0,800.0,26.0,-2.0,1005.0,-3.0,0.0,NW,0.7
2014-11-09 07:00:00,37.0,37.0,2.0,27.0,700.0,24.0,-1.9,1002.0,-3.6,0.0,WNW,0.8
2014-11-09 08:00:00,35.0,35.0,2.0,42.0,700.0,13.0,0.0,1006.0,-3.6,0.0,NE,0.6
2014-11-09 09:00:00,22.0,22.0,4.0,29.0,600.0,27.0,6.3,1008.0,-4.2,0.0,E,0.7
2014-11-09 10:00:00,25.0,25.0,3.0,18.0,500.0,45.0,8.7,1007.0,-6.3,0.0,ESE,1.3
2014-11-09 11:00:00,19.0,19.0,3.0,14.0,400.0,55.0,11.6,1006.0,-7.8,0.0,S,0.9
2014-11-09 12:00:00,11.0,11.0,5.0,13.0,400.0,61.0,13.8,1003.0,-9.5,0.0,S,1.2
2014-11-09 13:00:00,19.0,19.0,7.0,12.0,400.0,67.0,15.1,1007.0,-9.8,0.0,SSW,0.8
2014-11-09 14:00:00,21.0,21.0,6.0,13.0,400.0,70.0,16.3,1004.0,-9.6,0.0,SSW,1.0
2014-11-09 15:00:00,16.0,16.0,6.0,11.0,300.0,76.0,16.6,1004.0,-9.4,0.0,SW,0.9
2014-11-09 16:00:00,11.0,27.0,7.0,14.0,400.0,78.0,16.1,1006.0,-8.3,0.0,SSE,0.7
2014-11-09 17:00:00,22.0,48.0,8.0,27.0,500.0,68.0,12.6,1008.0,-5.5,0.0,NW,0.7
2014-11-09 18:00:00,33.0,93.0,6.0,95.0,1000.0,3.0,8.7,1007.0,-5.2,0.0,NW,1.7
2014-11-09 19:00:00,40.0,103.0,5.0,96.0,1400.0,2.0,6.9,1011.0,-4.8,0.0,NW,1.1
2014-11-09 20:00:00,48.0,52.0,4.0,49.0,800.0,27.0,5.4,1008.0,-4.2,0.0,WNW,0.6
2014-11-09 21:00:00,48.0,51.0,4.0,46.0,1000.0,23.0,3.9,1010.0,-2.5,0.0,WNW,0.9
2014-11-09 22:00:00,51.0,71.0,3.0,65.0,1000.0,5.0,2.6,1010.0,-2.9,0.0,NW,1.0
2014-11-09 23:00:00,43.0,43.0,3.0,40.0,800.0,23.0,2.2,1010.0,-4.3,0.0,N,0.6
2014-11-10 00:00:00,43.0,43.0,3.0,23.0,800.0,35.0,1.6,1006.0,-3.3,0.0,W,0.7
2014-11-10 01:00:00,36.0,36.0,3.0,20.0,700.0,38.0,0.6,1007.0,-3.9,0.0,NW,0.8
2014-11-10 02:00:00,38.0,38.0,2.0,18.0,700.0,36.0,0.0,1008.0,-3.7,0.0,NW,0.6
2014-11-10 03:00:00,37.0,37.0,2.0,18.0,700.0,33.0,-0.3,1007.0,-3.8,0.0,NNE,0.6
2014-11-10 04:00:00,31.0,31.0,2.0,20.0,600.0,31.0,-0.8,1006.0,-4.7,0.0,NNW,0.8
2014-11-10 05:00:00,26.0,26.0,2.0,23.0,500.0,28.0,-0.6,1008.0,-5.2,0.0,NW,0.9
2014-11-10 06:00:00,23.0,23.0,2.0,22.0,500.0,28.0,-1.1,1009.0,-5.0,0.0,NW,0.8
2014-11-10 07:00:00,30.0,41.0,2.0,30.0,600.0,17.0,-1.4,1008.0,-4.9,0.0,WNW,0.6
2014-11-10 08:00:00,30.0,30.0,2.0,42.0,700.0,7.0,0.8,1005.0,-4.1,0.0,SE,0.6
2014-11-10 09:00:00,24.0,24.0,4.0,31.0,600.0,21.0,5.8,1007.0,-3.3,0.0,WSW,0.5
2014-11-10 10:00:00,13.0,15.0,4.0,21.0,400.0,35.0,10.2,1008.0,-6.2,0.0,SE,0.7
2014-11-10 11:00:00,18.0,26.0,3.0,17.0,400.0,44.0,11.9,1007.0,-6.5,0.0,E,0.6
2014-11-10 12:00:00,17.0,30.0,4.0,18.0,500.0,49.0,14.2,1007.0,-7.3,0.0,ESE,0.8
2014-11-10 13:00:00,25.0,32.0,5.0,19.0,500.0,56.0,14.9,1007.0,-7.9,0.0,SSE,0.9
2014-11-10 14:00:00,16.0,26.0,9.0,18.0,400.0,62.0,14.6,1005.0,-6.3,0.0,SE,0.7
2014-11-10 15:00:00,29.0,45.0,13.0,19.0,500.0,67.0,14.7,1005.0,-5.7,0.0,WSW,0.7
2014-11-10 16:00:00,38.0,53.0,13.0,23.0,500.0,67.0,14.2,1008.0,-4.6,0.0,WSW,0.7
2014-11-10 17:00:00,39.0,68.0,13.0,39.0,600.0,58.0,12.6,1005.0,-4.1,0.0,NNW,0.7
2014-11-10 18:00:00,49.0,94.0,10.0,79.0,1000.0,25.0,10.2,1007.0,-2.5,0.0,ENE,0.7
2014-11-10 19:00:00,63.0,112.0,8.0,109.0,1600.0,2.0,7.7,1008.0,-2.1,0.0,WNW,1.0
2014-11-10 20:00:00,73.0,110.0,4.0,68.0,1300.0,10.0,6.4,1006.0,-3.8,0.0,NNW,0.6
2014-11-10 21:00:00,72.0,98.0,4.0,78.0,1500.0,2.0,4.6,1009.0,-2.7,0.0,WNW,1.6
2014-11-10 22:00:00,66.0,75.0,4.0,54.0,1100.0,14.0,4.0,1006.0,-3.1,0.0,NW,0.9
2014-11-10 23:00:00,59.0,65.0,3.0,35.0,1000.0,25.0,3.2,1009.0,-3.2,0.0,NW,0.8
2014-11-11 00:00:00,57.0,63.0,3.0,27.0,900.0,29.0,2.7,1007.0,-2.8,0.0,NW,0.8
2014-11-11 01:00:00,57.0,57.0,,24.0,1000.0,27.0,2.2,1003.0,-2.7,0.0,WNW,0.6
2014-11-11 02:00:00,55.0,64.0,,27.0,,19.0,1.7,1004.0,-2.8,0.0,W,0.7
2014-11-11 03:00:00,50.0,55.0,2.0,31.0,,,1.3,1004.0,-2.8,0.0,NW,0.7
2014-11-11 04:00:00,48.0,57.0,2.0,,800.0,,1.3,1005.0,-2.6,0.0,NE,0.6
2014-11-11 05:00:00,54.0,57.0,2.0,,800.0,7.0,4.0,1009.0,-3.3,0.0,NW,0.7
2014-11-11 06:00:00,47.0,47.0,2.0,33.0,700.0,19.0,4.1,1011.0,-3.7,0.0,E,0.7
2014-11-11 07:00:00,7.0,7.0,2.0,5.0,200.0,60.0,7.5,1006.0,-5.3,0.0,SE,0.9
2014-11-11 08:00:00,21.0,83.0,3.0,35.0,500.0,22.0,5.2,1010.0,-3.6,0.0,E,0.7
2014-11-11 09:00:00,35.0,56.0,3.0,47.0,600.0,10.0,6.4,1008.0,-3.6,0.0,SE,0.6
2014-11-11 10:00:00,28.0,52.0,3.0,43.0,700.0,15.0,8.3,1008.0,-2.7,0.0,SSW,0.7
2014-11-11 11:00:00,22.0,32.0,2.0,22.0,500.0,38.0,12.2,1006.0,-6.8,0.0,WNW,1.6
2014-11-11 12:00:00,14.0,39.0,2.0,5.0,200.0,61.0,11.5,1007.0,-5.5,0.0,NNE,2.4
2014-11-11 13:00:00,15.0,26.0,2.0,4.0,300.0,63.0,11.6,1011.0,-6.3,0.0,NNE,1.8
2014-11-11 14:00:00,8.0,20.0,2.0,5.0,300.0,64.0,11.6,1011.0,-6.3,0.0,NNE,1.5
2014-11-11 15:00:00,12.0,22.0,2.0,6.0,300.0,61.0,11.5,1007.0,-7.4,0.0,NW,1.2
2014-11-11 16:00:00,10.0,10.0,2.0,6.0,200.0,64.0,12.1,1008.0,-8.4,0.0,NW,1.5
2014-11-11 17:00:00,6.0,20.0,2.0,6.0,200.0,65.0,9.8,1010.0,-7.9,0.0,W,0.6
2014-11-11 18:00:00,4.0,29.0,2.0,28.0,300.0,40.0,6.7,1010.0,-6.3,0.0,NW,0.8
2014-11-11 19:00:00,17.0,23.0,2.0,48.0,500.0,20.0,6.6,1012.0,-8.6,0.0,WNW,1.3
2014-11-11 20:00:00,8.0,8.0,2.0,9.0,300.0,60.0,9.7,1009.0,-8.9,0.0,NNW,1.0
2014-11-11 21:00:00,3.0,84.0,2.0,5.0,200.0,64.0,8.9,1011.0,-14.2,0.0,WNW,6.8
2014-11-11 22:00:00,6.0,107.0,2.0,4.0,200.0,70.0,7.7,1009.0,-14.5,0.0,NW,1.7
2014-11-11 23:00:00,10.0,86.0,2.0,4.0,200.0,70.0,7.1,1008.0,-13.8,0.0,NNW,2.6
2014-11-12 00:00:00,8.0,37.0,2.0,4.0,200.0,69.0,6.6,1009.0,-14.2,0.0,NW,1.9
2014-11-12 01:00:00,5.0,30.0,3.0,3.0,200.0,69.0,6.3,1011.0,-14.5,0.0,NW,1.8
2014-11-12 02:00:00,4.0,5.0,3.0,3.0,200.0,69.0,6.1,1008.0,-15.9,0.0,NW,3.2
2014-11-12 03:00:00,6.0,7.0,2.0,4.0,100.0,70.0,5.9,1009.0,-16.0,0.0,NW,1.5
2014-11-12 04:00:00,3.0,12.0,2.0,4.0,100.0,72.0,5.6,1009.0,-16.3,0.0,NNW,2.1
2014-11-12 05:00:00,3.0,27.0,2.0,4.0,100.0,72.0,4.9,1010.0,-16.9,0.0,WNW,2.0
2014-11-12 06:00:00,5.0,35.0,2.0,4.0,100.0,72.0,4.2,1013.0,-18.8,0.0,NNW,1.6
2014-11-12 07:00:00,3.0,21.0,2.0,4.0,100.0,76.0,3.1,1012.0,-20.4,0.0,NNW,1.0
2014-11-12 08:00:00,3.0,13.0,2.0,6.0,100.0,78.0,3.2,1010.0,-21.0,0.0,WNW,0.8
2014-11-12 09:00:00,3.0,5.0,2.0,6.0,200.0,78.0,3.4,1011.0,-21.7,0.0,NW,1.7
2014-11-12 10:00:00,7.0,7.0,2.0,5.0,200.0,77.0,4.0,1012.0,-22.0,0.0,NW,2.8
2014-11-12 11:00:00,3.0,8.0,2.0,5.0,200.0,76.0,4.9,1008.0,-22.2,0.0,WNW,3.2
2014-11-12 12:00:00,10.0,18.0,2.0,5.0,200.0,77.0,5.6,1009.0,-21.7,0.0,NW,2.5
2014-11-12 13:00:00,4.0,10.0,2.0,5.0,200.0,77.0,6.5,1009.0,-20.9,0.0,WNW,1.9
2014-11-12 14:00:00,7.0,29.0,2.0,5.0,200.0,76.0,6.6,1011.0,-20.9,0.0,NNW,2.3
2014-11-12 15:00:00,3.0,22.0,2.0,5.0,200.0,77.0,7.2,1010.0,-20.4,0.0,NW,2.6
2014-11-12 16:00:00,3.0,36.0,2.0,6.0,200.0,77.0,7.3,1009.0,-19.4,0.0,NNW,2.4
2014-11-12 17:00:00,7.0,47.0,2.0,6.0,200.0,78.0,6.6,1012.0,-19.1,0.0,NW,2.5
2014-11-12 18:00:00,5.0,55.0,2.0,7.0,200.0,77.0,6.2,1010.0,-18.6,0.0,NW,3.3
2014-11-12 19:00:00,7.0,45.0,2.0,8.0,200.0,76.0,5.7,1009.0,-19.0,0.0,NNW,1.1
2014-11-12 20:00:00,3.0,33.0,2.0,6.0,200.0,78.0,5.0,1011.0,-17.4,0.0,NNW,1.0
2014-11-12 21:00:00,4.0,22.0,2.0,6.0,200.0,77.0,4.6,1008.0,-17.1,0.0,W,0.8
2014-11-12 22:00:00,4.0,14.0,2.0,6.0,200.0,76.0,3.6,1010.0,-16.7,0.0,WSW,0.7
2014-11-12 23:00:00,3.0,11.0,2.0,5.0,200.0,76.0,2.6,1008.0,-16.0,0.0,WNW,1.5
2014-11-13 00:00:00,3.0,5.0,2.0,4.0,200.0,78.0,2.7,1012.0,-16.4,0.0,NW,1.3
2014-11-13 01:00:00,5.0,12.0,2.0,4.0,300.0,77.0,0.7,1010.0,-16.2,0.0,SW,0.7
2014-11-13 02:00:00,4.0,5.0,2.0,6.0,200.0,71.0,0.8,1014.0,-15.3,0.0,SE,0.6
2014-11-13 03:00:00,10.0,22.0,2.0,22.0,400.0,42.0,-0.7,1015.0,-13.9,0.0,ESE,0.6
2014-11-13 04:00:00,12.0,21.0,2.0,24.0,400.0,37.0,-2.3,1012.0,-12.4,0.0,NW,0.6
2014-11-13 05:00:00,11.0,20.0,2.0,32.0,500.0,27.0,-3.2,1012.0,-12.2,0.0,SE,0.5
2014-11-13 06:00:00,13.0,21.0,2.0,49.0,600.0,7.0,-3.9,1011.0,-10.7,0.0,WNW,0.5
2014-11-13 07:00:00,17.0,31.0,2.0,49.0,700.0,6.0,-4.6,1014.0,-11.8,0.0,NNW,0.5
2014-11-13 08:00:00,16.0,40.0,2.0,51.0,900.0,5.0,-2.1,1013.0,-10.4,0.0,SSE,0.8
2014-11-13 09:00:00,21.0,36.0,7.0,47.0,800.0,12.0,2.2,1013.0,-10.7,0.0,E,0.9
2014-11-13 10:00:00,22.0,35.0,6.0,30.0,500.0,32.0,5.0,1012.0,-11.2,0.0,SSE,1.3
2014-11-13 11:00:00,36.0,63.0,7.0,37.0,700.0,34.0,6.5,1015.0,-11.7,0.0,E,1.0
2014-11-13 12:00:00,39.0,72.0,11.0,41.0,700.0,36.0,7.8,1012.0,-12.1,0.0,ENE,0.8
2014-11-13 13:00:00,41.0,59.0,13.0,42.0,700.0,40.0,9.8,1015.0,-11.5,0.0,E,0.6
2014-11-13 14:00:00,14.0,14.0,8.0,14.0,400.0,63.0,12.4,1015.0,-13.6,0.0,SW,1.0
2014-11-13 15:00:00,8.0,12.0,5.0,6.0,200.0,71.0,12.2,1016.0,-12.9,0.0,NE,1.4
2014-11-13 16:00:00,4.0,15.0,4.0,7.0,200.0,71.0,11.9,1012.0,-13.2,0.0,E,0.7
2014-11-13 17:00:00,7.0,24.0,6.0,17.0,300.0,60.0,9.3,1016.0,-12.6,0.0,NE,1.0
2014-11-13 18:00:00,26.0,58.0,15.0,44.0,600.0,38.0,6.6,1011.0,-12.1,0.0,NW,0.8
2014-11-13 19:00:00,47.0,107.0,12.0,75.0,1100.0,10.0,4.2,1010.0,-11.5,0.0,NW,0.9
2014-11-13 20:00:00,48.0,92.0,6.0,64.0,1200.0,7.0,2.1,1009.0,-11.4,0.0,NNW,0.6
2014-11-13 21:00:00,60.0,84.0,7.0,61.0,1500.0,2.0,0.9,1010.0,-10.3,0.0,NNW,0.6
2014-11-13 22:00:00,49.0,64.0,6.0,56.0,1300.0,2.0,0.6,1011.0,-9.2,0.0,E,0.5
2014-11-13 23:00:00,57.0,79.0,6.0,59.0,1600.0,2.0,-1.0,1010.0,-9.6,0.0,NNE,0.8
2014-11-14 00:00:00,50.0,63.0,3.0,52.0,1500.0,2.0,-1.5,1016.0,-8.5,0.0,WNW,0.7
2014-11-14 01:00:00,36.0,36.0,2.0,46.0,1100.0,3.0,-2.1,1012.0,-9.7,0.0,WNW,0.9
2014-11-14 02:00:00,30.0,42.0,2.0,38.0,1000.0,4.0,-2.1,1014.0,-9.0,0.0,WNW,0.6
2014-11-14 03:00:00,21.0,21.0,2.0,21.0,800.0,17.0,-2.6,1015.0,-10.2,0.0,WSW,0.5
2014-11-14 04:00:00,19.0,21.0,2.0,29.0,800.0,14.0,-2.9,1010.0,-9.2,0.0,NW,0.6
2014-11-14 05:00:00,22.0,34.0,2.0,43.0,800.0,4.0,-3.4,1015.0,-10.1,0.0,WSW,0.6
2014-11-14 06:00:00,21.0,21.0,2.0,33.0,900.0,10.0,-2.7,1015.0,-10.5,0.0,E,0.5
2014-11-14 07:00:00,24.0,29.0,6.0,53.0,800.0,2.0,-3.6,1013.0,-10.5,0.0,NNW,0.7
2014-11-14 08:00:00,20.0,29.0,5.0,47.0,800.0,6.0,-2.5,1012.0,-9.0,0.0,WNW,0.6
2014-11-14 09:00:00,23.0,33.0,11.0,52.0,900.0,8.0,2.5,1013.0,-9.1,0.0,E,0.5
2014-11-14 10:00:00,30.0,48.0,8.0,42.0,700.0,21.0,6.1,1015.0,-10.2,0.0,ESE,0.9
2014-11-14 11:00:00,23.0,39.0,8.0,28.0,400.0,37.0,8.7,1016.0,-11.9,0.0,ESE,1.2
2014-11-14 12:00:00,11.0,16.0,8.0,15.0,200.0,54.0,9.7,1012.0,-13.5,0.0,E,1.0
2014-11-14 13:00:00,9.0,15.0,17.0,13.0,200.0,60.0,10.9,1011.0,-14.0,0.0,ENE,0.9
2014-11-14 14:00:00,8.0,9.0,12.0,10.0,200.0,64.0,12.3,1011.0,-14.5,0.0,WSW,0.6
2014-11-14 15:00:00,7.0,17.0,22.0,16.0,300.0,62.0,12.3,1012.0,-14.5,0.0,SSW,1.0
2014-11-14 16:00:00,20.0,26.0,21.0,21.0,300.0,57.0,11.5,1010.0,-14.3,0.0,SE,0.7
2014-11-14 17:00:00,19.0,33.0,14.0,31.0,500.0,45.0,8.9,1012.0,-13.5,0.0,NNE,0.7
2014-11-14 18:00:00,27.0,90.0,15.0,75.0,1100.0,10.0,5.5,1012.0,-12.1,0.0,NW,0.9
2014-11-14 19:00:00,54.0,98.0,10.0,73.0,1200.0,2.0,4.1,1009.0,-12.4,0.0,NW,1.0
2014-11-14 20:00:00,54.0,75.0,13.0,55.0,1000.0,11.0,2.5,1014.0,-11.8,0.0,WNW,0.7
2014-11-14 21:00:00,51.0,76.0,7.0,49.0,1000.0,9.0,1.5,1008.0,-9.7,0.0,WNW,0.6
2014-11-14 22:00:00,47.0,54.0,10.0,51.0,1100.0,7.0,0.8,1009.0,-10.4,0.0,NW,0.7
2014-11-14 23:00:00,53.0,75.0,12.0,58.0,1300.0,2.0,0.6,1009.0,-8.6,0.0,WSW,0.5
2014-11-15 00:00:00,38.0,53.0,8.0,33.0,800.0,14.0,0.1,1014.0,-8.4,0.0,NW,0.5
2014-11-15 01:00:00,30.0,36.0,7.0,22.0,600.0,21.0,-0.1,1012.0,-9.6,0.0,S,0.5
2014-11-15 02:00:00,30.0,45.0,9.0,25.0,600.0,14.0,-0.5,1011.0,-7.3,0.0,W,0.5
2014-11-15 03:00:00,37.0,50.0,8.0,45.0,1000.0,2.0,-0.4,1009.0,-7.9,0.0,WNW,0.6
2014-11-15 04:00:00,32.0,36.0,11.0,50.0,900.0,3.0,-0.2,1015.0,-7.5,0.0,NNE,0.5
2014-11-15 05:00:00,25.0,32.0,10.0,52.0,900.0,3.0,-0.1,1015.0,-8.8,0.0,NW,0.6
2014-11-15 06:00:00,27.0,46.0,14.0,57.0,800.0,2.0,-0.9,1011.0,-7.9,0.0,NW,0.5
2014-11-15 07:00:00,30.0,43.0,9.0,51.0,900.0,2.0,-1.4,1012.0,-7.5,0.0,NW,0.6
2014-11-15 08:00:00,36.0,55.0,9.0,53.0,1300.0,2.0,-0.9,1013.0,-7.5,0.0,WNW,0.6
2014-11-15 09:00:00,43.0,59.0,18.0,57.0,1300.0,2.0,5.8,1020.3,-32.2,0.0,SE,0.5
2014-11-15 10:00:00,42.0,82.0,27.0,51.0,1000.0,10.0,8.0,,,,,
2014-11-15 11:00:00,43.0,83.0,21.0,47.0,800.0,18.0,8.0,1012.0,-9.4,0.0,SE,0.8
2014-11-15 12:00:00,56.0,88.0,31.0,55.0,900.0,21.0,8.2,1011.0,-9.7,0.0,SSW,0.5
2014-11-15 13:00:00,80.0,113.0,51.0,67.0,1200.0,26.0,8.7,1012.0,-10.8,0.0,SSE,0.5
2014-11-15 14:00:00,87.0,133.0,72.0,78.0,1300.0,22.0,8.6,1012.0,-9.4,0.0,S,0.7
2014-11-15 15:00:00,116.0,188.0,56.0,99.0,1600.0,12.0,8.2,1012.0,-8.0,0.0,SSE,0.6
2014-11-15 16:00:00,134.0,197.0,60.0,110.0,1700.0,5.0,7.7,1013.0,-7.6,0.0,NE,0.5
2014-11-15 17:00:00,142.0,213.0,70.0,121.0,1900.0,2.0,6.9,1012.0,-6.8,0.0,NW,0.6
2014-11-15 18:00:00,154.0,231.0,57.0,119.0,2200.0,2.0,6.1,1015.0,-6.5,0.0,WNW,0.9
2014-11-15 19:00:00,160.0,222.0,50.0,119.0,2300.0,2.0,5.2,1014.0,-6.7,0.0,WNW,0.8
2014-11-15 20:00:00,158.0,207.0,49.0,119.0,2200.0,2.0,3.8,1016.0,-6.0,0.0,NW,0.5
2014-11-15 21:00:00,141.0,172.0,36.0,107.0,2000.0,2.0,2.3,1014.0,-5.4,0.0,NE,0.5
2014-11-15 22:00:00,117.0,125.0,33.0,96.0,1600.0,2.0,1.9,1016.0,-6.4,0.0,NNW,0.7
2014-11-15 23:00:00,112.0,125.0,30.0,91.0,1600.0,2.0,1.7,1017.0,-5.0,0.0,W,0.5
2014-11-16 00:00:00,104.0,110.0,29.0,86.0,1500.0,2.0,1.8,1017.0,-6.1,0.0,WSW,0.5
2014-11-16 01:00:00,101.0,111.0,27.0,84.0,1500.0,2.0,1.6,1014.0,-5.8,0.0,W,0.5
2014-11-16 02:00:00,98.0,115.0,23.0,80.0,1400.0,2.0,0.8,1016.0,-5.0,0.0,SW,0.5
2014-11-16 03:00:00,100.0,105.0,21.0,81.0,1500.0,2.0,0.0,1015.0,-5.6,0.0,WNW,0.7
2014-11-16 04:00:00,100.0,108.0,22.0,81.0,1500.0,2.0,0.2,1016.0,-5.2,0.0,NW,0.7
2014-11-16 05:00:00,100.0,119.0,20.0,82.0,1500.0,2.0,-0.1,1018.0,-5.9,0.0,NW,0.7
2014-11-16 06:00:00,101.0,110.0,17.0,79.0,1600.0,2.0,-0.5,1018.0,-5.5,0.0,SSW,0.5
2014-11-16 07:00:00,104.0,137.0,14.0,80.0,2200.0,2.0,-0.9,1019.0,-6.1,0.0,NW,0.7
2014-11-16 08:00:00,119.0,161.0,14.0,90.0,2400.0,2.0,-0.5,1020.0,-5.7,0.0,SSE,0.5
2014-11-16 09:00:00,137.0,184.0,29.0,104.0,2700.0,2.0,2.1,1015.0,-4.6,0.0,NE,0.6
2014-11-16 10:00:00,162.0,230.0,52.0,117.0,2800.0,2.0,5.7,1015.0,-3.9,0.0,S,0.7
2014-11-16 11:00:00,187.0,276.0,85.0,127.0,2800.0,5.0,8.1,1019.0,-4.1,0.0,SSW,0.7
2014-11-16 12:00:00,154.0,215.0,103.0,110.0,2300.0,11.0,10.3,1016.0,-4.1,0.0,SSE,0.9
2014-11-16 13:00:00,120.0,140.0,65.0,92.0,1600.0,25.0,12.2,1019.0,-4.5,0.0,SE,1.0
2014-11-16 14:00:00,60.0,60.0,34.0,49.0,900.0,45.0,11.1,1018.0,-5.4,0.0,E,0.7
2014-11-16 15:00:00,29.0,29.0,18.0,32.0,600.0,53.0,12.4,1015.0,-6.6,0.0,ENE,0.7
2014-11-16 16:00:00,11.0,11.0,2.0,4.0,300.0,68.0,11.9,1016.0,-8.1,0.0,WNW,1.8
2014-11-16 17:00:00,8.0,8.0,2.0,5.0,300.0,67.0,10.0,1017.0,-7.7,0.0,WNW,1.2
2014-11-16 18:00:00,8.0,13.0,3.0,9.0,300.0,62.0,8.7,1017.0,-7.9,0.0,NW,0.8
2014-11-16 19:00:00,11.0,11.0,3.0,8.0,300.0,62.0,8.3,1015.0,-7.9,0.0,NW,1.1
2014-11-16 20:00:00,9.0,9.0,3.0,5.0,300.0,63.0,7.3,1018.0,-7.6,0.0,WSW,0.6
2014-11-16 21:00:00,7.0,7.0,3.0,4.0,200.0,65.0,6.3,1016.0,-7.3,0.0,SW,0.6
2014-11-16 22:00:00,4.0,6.0,2.0,2.0,200.0,67.0,4.4,1016.0,-6.8,0.0,W,0.8
2014-11-16 23:00:00,4.0,5.0,3.0,2.0,300.0,65.0,3.8,1013.0,-6.5,0.0,WNW,1.0
2014-11-17 00:00:00,7.0,7.0,2.0,2.0,300.0,66.0,4.9,1018.0,-7.3,0.0,NW,0.8
2014-11-17 01:00:00,3.0,5.0,2.0,2.0,300.0,71.0,2.5,1014.0,-7.2,0.0,WNW,0.9
2014-11-17 02:00:00,5.0,5.0,2.0,2.0,200.0,72.0,2.1,1017.0,-8.1,0.0,NW,0.6
2014-11-17 03:00:00,8.0,8.0,9.0,12.0,300.0,63.0,0.3,1017.0,-7.5,0.0,E,0.5
2014-11-17 04:00:00,9.0,9.0,9.0,19.0,400.0,46.0,-0.5,1016.0,-8.7,0.0,NW,0.8
2014-11-17 05:00:00,9.0,15.0,2.0,27.0,800.0,33.0,-1.1,1016.0,-7.9,0.0,NNE,0.5
2014-11-17 06:00:00,12.0,13.0,10.0,39.0,900.0,22.0,-1.0,1015.0,-8.7,0.0,NNW,0.6
2014-11-17 07:00:00,12.0,19.0,4.0,42.0,700.0,18.0,-1.9,1015.0,-8.9,0.0,NW,0.7
2014-11-17 08:00:00,18.0,24.0,4.0,51.0,900.0,11.0,-0.7,1018.0,-7.5,0.0,WNW,0.7
2014-11-17 09:00:00,28.0,52.0,13.0,62.0,1500.0,7.0,3.9,1013.0,-7.9,0.0,ENE,0.5
2014-11-17 10:00:00,34.0,45.0,53.0,59.0,1000.0,21.0,7.4,1013.0,-8.7,0.0,SE,0.7
2014-11-17 11:00:00,17.0,18.0,20.0,24.0,400.0,51.0,8.3,1017.0,-9.2,0.0,ESE,1.0
2014-11-17 12:00:00,10.0,10.0,15.0,18.0,400.0,60.0,10.1,1016.0,-10.1,0.0,ESE,1.0
2014-11-17 13:00:00,12.0,12.0,16.0,15.0,300.0,65.0,10.9,1020.8,-10.0,0.0,ESE,1.0
2014-11-17 14:00:00,9.0,10.0,11.0,14.0,300.0,67.0,10.9,1014.0,-10.6,0.0,SE,1.1
2014-11-17 15:00:00,11.0,14.0,17.0,19.0,400.0,65.0,10.9,1015.0,-10.6,0.0,SE,0.7
2014-11-17 16:00:00,16.0,23.0,9.0,21.0,300.0,63.0,10.4,1016.0,-10.4,0.0,E,0.7
2014-11-17 17:00:00,12.0,34.0,15.0,32.0,400.0,52.0,8.2,1017.0,-10.2,0.0,NNE,0.8
2014-11-17 18:00:00,28.0,77.0,14.0,69.0,900.0,15.0,4.8,1016.0,-9.0,0.0,NW,0.7
2014-11-17 19:00:00,54.0,88.0,14.0,65.0,1200.0,14.0,3.6,1017.0,-9.4,0.0,WNW,0.8
2014-11-17 20:00:00,48.0,78.0,9.0,46.0,1000.0,24.0,2.2,1019.0,-9.1,0.0,NW,0.8
